data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7875484,706,SOM33622,33622,"13 April 2021",2021,1,Battles,"Armed clash","Al Shabaab",,2,"Police Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Hawl Wadaag",2.048,45.32,1,"Undisclosed Source","Local partner-Other","On 13 April 2021, Al Shabaab militants threw a hand grenade at a police at a checkpoint near the Daalo village neighborhood in Mogadishu - Hawl Wadaag district (Hawl Wadaag, Banadir). The forces reacted with gunfire after the explosion. No fatalities and/or injuries reported.",0,1618857530,SOM
7875518,706,SOM33621,33621,"13 April 2021",2021,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Baraawe,,Embareeso,1.1808,44.0479,1,"Undisclosed Source","Local partner-Other","On 13 April 2021, Al Shabaab militants attacked government security forces (SNA) at a defensive base in Embareeso village (Baraawe, Lower Shabelle). No fatalities and/or injuries reported.",0,1618857530,SOM
7875520,706,SOM33624,33624,"13 April 2021",2021,1,Battles,"Armed clash","Military Forces of Somalia (2017-) National Intelligence and Security Agency",,1,"Military Forces of Somalia (2017-)",,1,11,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Wardhigley",2.0549,45.33,1,"Undisclosed Source","Local partner-Other","On 13 April 2021, two groups of government security forces (NISA/SNA) clashed in the National neighborhood in Mogadishu - Wardhigley district (Wardhigley, Banadir). Two soldiers were killed. Reason for clash not known/reported.",2,1618857530,SOM
7875528,706,SOM33617,33617,"13 April 2021",2021,1,"Violence against civilians",Attack,"Military Forces of Somalia (2017-)",,1,"Civilians (Somalia)","Labour Group (Somalia)",7,17,"Eastern Africa",Somalia,Hiraan,"Belet Weyne",,"Belet Weyne",4.736,45.2043,1,"Undisclosed Source","Local partner-Other","On 13 April 2021, a government security soldier (NISA) shot and injured a civilian truck driver in Iftin revenue collection checkpoint in Belet Weyne town (Belet Weyne, Hiraan).",0,1618857530,SOM
7875534,706,SOM33616,33616,"13 April 2021",2021,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"Police Forces of Somalia (2017-)","Civilians (Somalia)",1,13,"Eastern Africa",Somalia,Bay,Baydhaba,,Aawdiinle,3.1706,43.4099,1,"Undisclosed Source","Local partner-Other","On 13 April 2021, an IED by an unknown group detonated, targeting government police forces (Southwest State Special Police Forces) at Aawdiinle village (Baydhaba, Bay). A civilian bystander was injured.",0,1618857530,SOM
7875151,706,SOM33613,33613,"12 April 2021",2021,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,Gambole,3.0842,45.1809,2,Caasimada,National,"On 12 April 2021, government security forces (Bancroft) in an operation clashed with Al Shabaab militants at a checkpoint near Gambole village (Jowhar, Middle Shabelle). One SNA soldier and twenty four militants were killed according to the SNA.",25,1618857530,SOM
7875425,706,SOM33615,33615,"12 April 2021",2021,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)","Police Forces of Somalia (2017-)",7,27,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Karan",2.0652,45.39,1,"Somali Memo",National,"On 12 April 2021, Al Shabaab militants, riding a tuk-tuk, shot and killed a senior police officer in front of his house (off duty) near Jamuuriya village neighborhood in Mogadishu - Karan district (Karan, Banadir).",1,1618857530,SOM
7875487,706,SOM33610,33610,"12 April 2021",2021,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,"Bulo Mareer",1.6298,44.5196,1,"Undisclosed Source","Local partner-Other","On 12 April 2021, Al Shabaab militants attacked government security forces (SNA) at a defensive base in Bulo Mareer village (Marka, Lower Shabelle). No fatalities and/or injuries reported.",0,1618857530,SOM
7875489,706,SOM33612,33612,"12 April 2021",2021,1,Protests,"Peaceful protest","Protesters (Somalia)","Women (Somalia)",6,,,0,60,"Eastern Africa",Somalia,Togdheer,Burco,,Burco,9.745,45.634,1,"Undisclosed Source","Local partner-Other","On 12 April 2021, a group of women and children staged a peaceful protest after the Somaliland military court sentenced a senior military colonel to two years imprisonment in Burco town (Burco, Togdheer). He was accused of the SLA strike in February 2021 and of leaking military information to government of Somalia. [size=no report]",0,1618857530,SOM
7875494,706,SOM33609,33609,"12 April 2021",2021,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Middle Shabelle",Balcad,,Balcad,2.39,45.3833,1,"Undisclosed Source","Local partner-Other","On 12 April 2021, Al Shabaab militants attacked a government security forces (SNA) forward operation at a base in Balcad town (Balcad, Middle Shabelle). No fatalities and/or injuries reported.",0,1618857530,SOM
7875495,706,SOM33611,33611,"12 April 2021",2021,1,Battles,"Armed clash","Al Shabaab",,2,"AMISOM: African Union Mission in Somalia (2007-) (Burundi)",,8,28,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,Burane,2.8,45.55,1,"Undisclosed Source","Local partner-Other","On 12 April 2021, Al Shabaab militants launched an attack on an AMISOM BNDF troops forward operation at a base in Burane village (Jowhar, Middle Shabelle). No fatalities and/or injuries reported.",0,1618857530,SOM
7875500,706,SOM33614,33614,"12 April 2021",2021,1,"Violence against civilians",Attack,"Military Forces of Somalia (2017-) Puntland Police Force",,1,"Civilians (Somalia)",,7,17,"Eastern Africa",Somalia,Mudug,Gaalkacyo,,Jeexdin,6.8476,47.5447,1,"Undisclosed Source","Local partner-Other","On 12 April 2021, Puntland security forces shot and injured a civilian in his car in Jeexdin village (Mudug, Gaalkacyo). The motive of the attack is unknown/reported.",0,1618857530,SOM
7875514,706,SOM33608,33608,"12 April 2021",2021,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)",,7,37,"Eastern Africa",Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,1,"Undisclosed Source","Local partner-Other","On 12 April 2021, an IED placed at a teashop by unknown group detonated, targeting civilians in the vicinity of ADC in the Hawlwadag neighborhood of Baidoa town (Baydhaba, Bay). Sixteen people were reportedly injured in the explosion.",0,1618857530,SOM
7875543,706,SOM33607,33607,"12 April 2021",2021,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,"Military Forces of Somalia (2017-) Jubaland Security Force",,1,12,"Eastern Africa",Somalia,"Lower Juba",Afmadow,,Afmadow,0.5172,42.071,1,VOA,International,"On 12 April 2021, an IED by Al Shabaab militants detonated, targeting Jubaland security forces convoy near Afmadow airstrip in Afmadow town (Afmadow, Lower Juba). Five soldiers were killed and three others were injured.",5,1618857530,SOM
7875379,706,SOM33602,33602,"11 April 2021",2021,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Middle Shabelle",Balcad,,Balcad,2.39,45.3833,1,"Radio Dalsan",National,"On 11 April 2021, Al Shabaab militants attacked government security forces at a checkpoint in Balcad town (Balcad, Middle Shabelle). Two soldiers were killed.",2,1618857530,SOM
7875382,706,SOM33603,33603,"11 April 2021",2021,1,"Strategic developments",Other,"Al Shabaab",,2,"Civilians (Somalia)",,7,27,"Eastern Africa",Somalia,Bay,Baydhaba,,Berdale,3.2144,43.198,2,"Radio Kulmiye",National,"Displacement: On 11 April 2021, Al Shabaab militants displaced dozens civilians from villages near Berdale village (Baydhaba, Bay) after the civilians refused to enroll their children with Al Shabaab.",0,1618857530,SOM
7875149,706,SOM33606,33606,"11 April 2021",2021,1,Battles,"Armed clash","Al Shabaab",,2,"Police Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Banadir,Hodan,,"Mogadishu - Hodan",2.0333,45.35,1,Caasimada,National,"On 11 April 2021, Al Shabaab militants shot and killed a police officer in the Seypiano neighborhood in Mogadishu - Hodan district (Hodan, Banadir).",1,1618857530,SOM
7918510,706,SOM33605,33605,"11 April 2021",2021,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Unidentified Armed Group (Yemen)",,3,13,"Eastern Africa",Somalia,Mudug,Hobyo,,"Coast of Hobyo",5.3043,48.5888,2,"Undisclosed Source","Local partner-Other","On 11 April 2021, government security forces (Galmudug marine) forces exchanged fire with a foreign ship (suspected Yemeni) a few miles off the coast of Hobyo town (Hobyo, Mudug). The incident occurred when two small vessels belonging to Galmudug coast guard forces attempted to stop the ship. Two Galmudug marine soldiers were injured in the incident.",0,1619476353,SOM
7875510,706,SOM33604,33604,"11 April 2021",2021,1,Battles,"Armed clash","Al Shabaab",,2,"AMISOM: African Union Mission in Somalia (2007-) (Burundi)",,8,28,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,Burane,2.8,45.55,2,"Undisclosed Source","Local partner-Other","On 11 April 2021, Al Shabaab militants launched an attack on AMISOM BNDF troops at a base near Burane village (Jowhar, Middle Shabelle). No fatalities and/or injuries reported.",0,1618857530,SOM
7875530,706,SOM33601,33601,"11 April 2021",2021,1,"Explosions/Remote violence",Grenade,"Unidentified Armed Group (Somalia)",,3,"Police Forces of Somalia (2017-)","Civilians (Somalia); Taxi Drivers (Somalia)",1,13,"Eastern Africa",Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,1,"Undisclosed Source","Local partner-Other","On 11 April 2021, unidentified gunmen threw a hand grenade at government police forces (SWSPF) at a checkpoint in the Hawlwadag neighborhood in Baidoa town (Baydhaba, Bay). A rickshaw driver injured in the explosion.",0,1618857530,SOM
7875377,706,SOM33593,33593,"10 April 2021",2021,1,"Explosions/Remote violence","Suicide bomb","Al Shabaab",,2,"Civilians (Somalia)","Government of Somalia (2017-)",7,27,"Eastern Africa",Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,1,"Radio Dalsan",National,"On 10 April 2021, an Al Shabaab militant launched a suicide bombing attack, targeting Bay regional governor at a fast-food restaurant in Berdaale neighborhood in Baidoa town (Baydhaba, Bay). At least four people were killed, including the bomber, and 11 other injured.",4,1618857530,SOM
7875381,706,SOM33599,33599,"10 April 2021",2021,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"Police Forces of Somalia (2017-)","Civilians (Somalia)",1,13,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Heliwa",2.0844,45.39,1,"Radio Kulmiye",National,"On 10 April 2021, an IED by unknown group detonated, targeting a vehicle driven by a police officer at Biya-Dega neighborhood in Mogadishu - Heliwa district (Heliwa, Banadir). Two civilian bystanders were killed in the blast and the driver of the car sustained injuries.",2,1618857530,SOM
7875477,706,SOM33594,33594,"10 April 2021",2021,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,"Bulo Mareer",1.6298,44.5196,1,"Undisclosed Source","Local partner-Other","On 10 April 2021, Al Shabaab militants attacked government security forces (SNA) at a defensive base in Bulo Mareer village (Marka, Lower Shabelle). No fatalities and/or injuries reported.",0,1618857530,SOM
7875478,706,SOM33595,33595,"10 April 2021",2021,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Bakool,Xudur,,Hudur,4.1237,43.8915,1,"Undisclosed Source","Local partner-Other","On 10 April 2021, Al Shabaab militants conducted a probing attack against government security forces (SNA) at a base in Hudur town (Xudur, Bakool). No fatalities and/or injuries reported.",0,1618857530,SOM
7875488,706,SOM33600,33600,"10 April 2021",2021,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Karan",2.0652,45.39,1,"Undisclosed Source","Local partner-Other","On 10 April 2021, suspected Al Shabaab militants threw a hand grenade at government troops at a position at the Al-Cadaala neighborhood in Mogadishu - Karan district (Karan, Banadir). The forces reacted with gunfire after the explosion. No fatalities and/or injuries reported.",0,1618857530,SOM
7875491,706,SOM33596,33596,"10 April 2021",2021,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,Janaale,1.8,44.7,1,"Undisclosed Source","Local partner-Other","On 10 April 2021, Al Shabaab militants carried a hit and run attack against government security forces (SNA) at a checkpoint in Janaale village (Marka, Lower Shabelle). No fatalities and/or injuries reported.",0,1618857530,SOM
7875511,706,SOM33598,33598,"10 April 2021",2021,1,Battles,"Armed clash","Military Forces of Somalia (2017-) Jubaland Security Force",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Juba",Jamaame,,Kobon,0.0356,42.7091,2,"Undisclosed Source","Local partner-Other","On 10 April 2021, Jubaland security forces on foot patrol clashed with Al Shabaab militants in the vicinity of Kobon village (Jamaame, Lower Juba). No fatalities and/or injuries reported.",0,1618857530,SOM
7875545,706,SOM33597,33597,"10 April 2021",2021,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,"Military Forces of Somalia (2017-) Jubaland Security Force",,1,12,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,Kismayo,-0.3603,42.5463,1,VOA,International,"On 10 April 2021, an IED by a suspected Al Shabaab militants detonated, targeting the vehicle of Jubaland security officer in the vicinity of Suuqa Yasin junction at Farjano village neighborhood in Kismayo town (Kismaayo, Lower Juba). One soldier was killed.",1,1618857530,SOM
7807267,706,SOM33584,33584,"09 April 2021",2021,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,Mubaarak,1.9167,44.7733,1,"Radio Dalsan",National,"On 9 April 2021, government security forces (SNA) in an operation clashed with Al Shabaab militants at a base in Mubaarak village (Qoryooley, Lower Shabelle). Several militants were captured and checkpoints destroyed. No fatalities and/or injuries reported.",0,1618266662,SOM
7875517,706,SOM33592,33592,"09 April 2021",2021,1,Battles,"Armed clash","Al Shabaab",,2,"Police Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Bay,"Qansax Dheere",,"Qansax Dheere",2.8712,43.0043,1,"Undisclosed Source","Local partner-Other","On 9 April 2021, Al Shabaab militants launched a hit and run attack against government police forces (Southwest Special Police Forces - SWSPF) at a base in Qansax Dheere town (Qansax Dheere, Bay). One police officer and five militants were killed.",6,1618857530,SOM
7875529,706,SOM33591,33591,"09 April 2021",2021,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Bay,Baydhaba,,Mayafulka,3.1292,43.6977,1,"Undisclosed Source","Local partner-Other","On 9 April 2021, Al Shabaab militants carried out a hit and run attack against government security forces (SNA) at a base in Mayafulka village (Baydhaba, Bay). No fatalities and/or injuries reported.",0,1618857530,SOM
7875533,706,SOM33590,33590,"09 April 2021",2021,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Bay,Baydhaba,,Makuudo,3.0597,43.6041,1,"Undisclosed Source","Local partner-Other","On 9 April 2021, Al Shabaab militants carried out a hit and run attack against government security forces (SNA) at a base in Makuudo village (Baydhaba, Bay). No fatalities and/or injuries reported.",0,1618857530,SOM
